CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
1,3,37,0,3,2,0,1,3000,0,1,1,1,7,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,37,120,72,2,0,0,2300,0,2,1,0,3,1,4000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,23,168,6,2,0,0,1500,0,1,1,0,4,1,1600,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
2,4,29,48,27,2,0,0,0,1,3,1,0,5,1,4000,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card
0,2,23,6,6,2,0,0,1700,0,1,1,0,4,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,29,108,9,2,0,0,2100,0,2,1,0,2,1,3000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
4,6,55,9,33,2,0,0,2100,1,3,1,0,5,1,800,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
0,2,43,168,120,2,0,1,2800,0,1,1,2,7,1,4000,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
0,2,23,6,42,2,0,1,2300,0,1,1,1,9,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,35,6,3,2,0,0,2500,0,2,1,0,3,1,6000,Cars,Lease,German,Others,Car,no credit cards
0,2,23,6,18,2,0,0,2500,0,3,1,0,4,1,2500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
2,4,31,15,12,2,0,0,2700,0,1,1,0,5,1,8000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,30,999,18,2,0,0,2400,1,1,1,1,4,1,7000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Without Vehicle,Cheque card
0,1,23,24,15,1,0,0,2000,0,1,1,0,2,1,10000,Cars,Lease,German,Others,Car,no credit cards
1,3,23,36,6,2,0,0,2500,0,3,1,0,3,1,2000,"Dept. Store,Mail",,German,Others,Car,no credit cards
0,1,31,18,24,2,0,0,3000,0,3,1,0,4,1,1200,"Furniture,Carpet",Lease,Turkish,Self-employed pe,Car,no credit cards
0,1,24,30,96,2,0,0,2700,0,1,1,0,8,1,3000,"Radio, TV, Hifi",Lease,Italian,"Food,Building,Ca",Car,no credit cards
0,2,47,192,288,2,0,0,1900,0,3,1,0,3,1,5000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,3,33,42,96,2,0,1,2600,0,1,1,1,9,1,20000,Cars,Lease,German,Others,Car,no credit cards
2,4,48,6,30,2,0,1,2800,0,1,1,1,2,1,5000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,1,28,120,18,1,0,1,1800,0,1,1,1,0,0,1900,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,65,336,84,2,0,0,1800,0,1,1,2,4,1,1300,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,25,3,0,2,0,0,3000,0,1,1,1,4,1,2000,"Dept. Store,Mail",,German,"Civil Service, M",Without Vehicle,no credit cards
0,2,67,264,144,2,0,0,2600,0,1,1,2,2,1,1500,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
2,4,32,9,39,0,0,0,4000,0,1,1,1,4,1,2500,Cars,Lease,German,Others,Car,no credit cards
1,3,52,108,15,2,0,0,1500,0,3,0,0,4,1,5000,"Dept. Store,Mail",Lease,Yugoslav,"Sea Vojage, Gast",Without Vehicle,no credit cards
1,3,28,3,9,2,0,0,2700,0,3,1,0,2,1,5000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,48,192,84,2,0,1,0,0,1,1,2,5,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Mastercard/Euroc
0,1,30,24,3,2,0,1,0,1,1,1,1,6,1,1300,Cars,Lease,Italian,Others,Car,Cheque card
1,3,30,15,21,2,0,0,5000,0,3,1,0,4,1,10000,Cars,Lease,German,Others,Car,no credit cards
0,2,29,21,39,2,0,0,2900,0,3,1,0,8,1,5000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
1,2,37,42,27,2,0,0,2700,0,2,1,3,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,39,168,288,2,0,0,4000,0,3,1,0,3,1,100000,Cars,Owner,German,Others,Car,no credit cards
3,5,29,18,18,2,0,0,2600,0,3,1,0,3,1,1300,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
0,2,54,192,15,2,0,0,3000,0,1,1,0,5,1,900,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
2,4,32,9,24,2,0,0,2200,0,2,1,0,7,1,9000,Cars,Lease,German,Others,Car,no credit cards
0,1,37,42,0,2,0,0,2300,0,1,1,1,7,1,100000,Cars,Lease,German,Pensioner,Car,no credit cards
0,1,24,9,3,1,0,0,1500,0,3,1,0,4,1,800,"Dept. Store,Mail",Lease,German,"State,Steel Ind,",Without Vehicle,no credit cards
2,4,36,21,6,2,0,1,2900,0,2,1,2,8,1,2500,Cars,Lease,German,Others,Car,no credit cards
2,4,32,60,108,1,0,1,2400,0,2,1,0,4,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,29,9,24,2,0,0,0,1,1,1,1,5,1,1800,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
0,1,27,264,15,2,0,0,1900,0,1,1,1,2,1,8000,Cars,Lease,German,Others,Car and Motor bi,no credit cards
1,3,24,3,48,1,0,1,4000,0,1,1,1,7,1,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,28,3,30,2,0,0,2000,0,3,1,0,3,1,5000,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,25,24,12,2,0,0,5000,0,3,1,0,2,1,1600,"Radio, TV, Hifi",,Italian,"Food,Building,Ca",Car,no credit cards
0,1,23,288,45,2,0,1,1900,0,3,1,0,2,1,3000,"Radio, TV, Hifi",,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,26,108,18,2,0,0,2200,0,3,1,0,6,1,1900,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,1,24,3,6,2,0,0,1800,0,1,1,1,7,1,500,"Dept. Store,Mail",Lease,Spanish/Portugue,Others,Car,no credit cards
1,3,24,12,66,2,0,0,2800,0,3,1,0,5,1,5000,"Furniture,Carpet",Owner,Turkish,Others,Car,no credit cards
3,5,32,84,27,2,0,1,1500,0,1,1,2,5,1,900,"Radio, TV, Hifi",Lease,Turkish,Self-employed pe,Without Vehicle,no credit cards
0,2,23,30,15,1,0,0,1900,0,3,1,0,7,1,7000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
4,6,26,36,33,2,0,0,2500,0,1,1,4,8,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,24,9,12,2,0,0,1900,0,3,1,0,4,1,3000,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
2,3,40,9,33,1,0,1,2300,0,3,1,0,4,1,1500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
3,4,37,144,288,2,0,1,2100,0,2,1,0,4,1,900,"Furniture,Carpet",,German,"Food,Building,Ca",Without Vehicle,no credit cards
3,5,50,120,288,2,0,0,1000,1,3,1,0,6,1,3000,"Radio, TV, Hifi",,German,Others,Car,Cheque card
0,1,25,0,72,2,0,0,2800,0,3,1,0,4,1,20000,Cars,Lease,Spanish/Portugue,Others,Car,no credit cards
2,4,31,96,30,2,0,0,2200,0,1,1,0,6,1,700,"Radio, TV, Hifi",Lease,Italian,"Food,Building,Ca",Without Vehicle,no credit cards
2,3,38,3,84,1,0,1,0,0,2,1,1,0,0,1800,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Mastercard/Euroc
4,6,40,192,60,2,0,1,3500,0,1,1,1,8,1,1000,"Dept. Store,Mail",Lease,Italian,Others,Without Vehicle,no credit cards
1,3,30,12,15,2,0,0,0,1,3,1,0,2,1,3000,"Radio, TV, Hifi",Lease,Turkish,Self-employed pe,Car,Cheque card
0,1,24,72,24,2,0,0,2000,0,3,1,0,9,1,5000,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
0,1,28,0,6,1,0,1,2000,0,1,1,2,9,1,15000,Cars,Lease,German,"Civil Service, M",Car,no credit cards
3,5,28,15,3,2,0,0,3100,0,1,1,5,9,1,4000,"Radio, TV, Hifi",Owner,Turkish,Others,Car,no credit cards
0,2,23,3,18,1,0,0,2000,0,3,1,0,5,1,800,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
0,1,23,0,3,1,0,0,2200,0,2,1,1,4,1,3000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
1,3,33,48,48,2,0,0,2600,0,1,1,1,7,1,800,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,23,12,27,2,0,0,10000,1,1,1,1,6,1,1400,"Radio, TV, Hifi",,Italian,Self-employed pe,Car,Cheque card
1,3,24,0,6,2,0,0,2500,0,1,1,0,4,1,1200,Leisure,Lease,German,Others,Without Vehicle,no credit cards
2,4,36,30,3,1,0,0,2400,0,1,1,2,0,0,2000,"Radio, TV, Hifi",,German,Others,Car,no credit cards
4,5,41,72,144,2,0,1,1900,0,1,1,1,2,1,2500,"Furniture,Carpet",Owner,German,Self-employed pe,Car,no credit cards
2,4,36,6,216,2,0,0,0,0,1,1,5,2,1,2500,"Radio, TV, Hifi",Lease,German,Military Service,Car,VISA Citibank
0,1,23,24,36,2,0,0,0,1,3,1,0,5,1,2500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card
0,1,28,6,12,1,0,0,1700,0,3,1,0,0,0,1300,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,47,30,216,2,0,0,2400,0,1,1,1,4,1,600,"Radio, TV, Hifi",Owner,Turkish,Others,Without Vehicle,no credit cards
0,1,25,312,21,1,0,0,1000,0,3,1,0,3,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,33,30,168,2,0,1,3000,0,1,1,2,3,1,2500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,62,144,66,2,0,1,2600,0,1,1,2,4,1,2500,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,1,80,999,27,2,0,0,0,1,3,1,0,3,1,1200,"Radio, TV, Hifi",,German,Pensioner,Car,Cheque card
0,2,58,240,288,1,0,1,2500,0,1,1,0,8,1,1500,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
1,2,37,3,9,2,0,0,0,1,1,1,1,4,1,700,"Radio, TV, Hifi",,Others,"Civil Service, M",Without Vehicle,Cheque card
2,3,34,96,36,2,0,0,10000,0,1,1,1,2,1,500,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards
2,4,25,9,72,2,0,1,2100,0,1,1,3,8,1,5000,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
0,1,28,48,18,2,0,0,1700,0,1,1,1,2,1,1500,Leisure,Lease,Spanish/Portugue,Others,Without Vehicle,no credit cards
1,3,31,66,192,2,0,1,2500,0,1,1,1,5,1,1100,"Furniture,Carpet",,German,Others,Car,no credit cards
2,4,33,96,60,2,0,1,2500,0,3,1,0,8,1,3000,Cars,Lease,German,Others,Car and Motor bi,no credit cards
0,1,24,72,84,2,0,1,2300,0,3,1,0,6,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,26,120,84,2,0,0,2100,0,3,1,0,4,1,2500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
1,3,45,48,33,2,0,0,2500,0,3,1,0,3,1,6000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,45,36,168,2,0,1,3000,0,1,1,1,5,1,4000,"Furniture,Carpet",Lease,German,Self-employed pe,Without Vehicle,no credit cards
1,2,25,3,6,2,0,0,2100,0,3,1,0,2,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,60,288,3,1,2,1,1800,0,1,1,1,5,1,1500,"Radio, TV, Hifi",,Italian,Pensioner,Car,no credit cards
0,2,23,6,6,2,0,0,1800,0,3,1,0,8,1,7000,Cars,Lease,German,Others,Car,no credit cards
3,5,32,12,12,2,0,1,3300,0,1,1,4,7,1,1400,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
1,3,30,42,6,1,0,0,2000,0,2,1,0,4,1,500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
1,3,32,3,60,2,0,0,5000,0,1,1,6,7,1,4000,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards
1,3,31,3,6,1,0,0,2000,0,3,1,0,4,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,39,72,18,2,0,0,2900,0,1,1,1,2,1,15000,Cars,Lease,Turkish,Others,Car,no credit cards
1,3,40,3,216,1,0,0,2500,0,3,1,0,7,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,60,3,0,2,0,0,1800,0,1,1,0,2,1,600,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
0,1,27,336,3,2,0,1,1000,0,3,1,0,7,1,500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,58,120,144,2,0,1,1500,0,1,1,2,8,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,47,48,36,2,0,0,1800,0,1,1,1,2,1,6000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,58,168,120,2,0,1,2200,0,1,1,2,7,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,2,40,216,3,2,0,1,1500,0,2,1,0,7,1,1600,"Furniture,Carpet",Lease,Others,Pensioner,Without Vehicle,no credit cards
0,1,25,30,84,2,0,1,1800,0,1,1,3,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
1,3,25,24,12,2,0,0,1500,0,3,1,0,4,1,700,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,25,12,12,2,0,1,2700,0,2,1,1,6,1,1800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,49,192,288,2,0,1,5000,0,1,1,5,3,1,1400,"Furniture,Carpet",,German,"Civil Service, M",Car,no credit cards
0,1,65,15,54,2,0,0,1500,0,1,1,0,9,1,1000,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
1,3,25,3,27,2,0,0,2500,0,2,1,1,4,1,700,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,29,96,3,2,0,0,1900,0,1,1,2,9,1,100000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
2,4,29,6,144,2,0,0,3000,0,3,0,0,2,1,15000,Cars,Lease,German,"Food,Building,Ca",Car and Motor bi,no credit cards
0,2,49,30,39,1,0,1,2500,0,1,1,4,5,1,1800,"Dept. Store,Mail",,Italian,Others,Car,no credit cards
3,5,39,48,12,2,0,0,2600,0,1,1,2,6,1,4000,"Furniture,Carpet",Lease,Greek,Others,Without Vehicle,no credit cards
0,1,24,144,60,1,0,0,1900,0,1,1,1,6,1,1000,Leisure,Lease,German,Others,Without Vehicle,no credit cards
0,2,64,264,3,2,0,0,2400,0,1,1,1,5,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,25,18,6,2,0,1,2200,0,1,1,1,4,1,6000,Cars,Lease,German,Others,Car,no credit cards
3,5,29,3,6,2,0,0,4000,0,2,1,0,2,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,35,0,66,2,0,0,2600,0,2,1,0,2,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,1,32,6,3,2,0,1,2000,0,3,1,0,5,1,1200,Leisure,Lease,German,Others,Without Vehicle,no credit cards
0,1,26,312,66,2,0,0,0,0,3,1,0,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,Mastercard/Euroc
1,3,30,9,3,1,0,0,2800,0,3,1,0,2,1,1000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,50,30,240,2,0,1,2800,0,3,1,0,4,1,2500,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
0,2,42,48,9,2,0,1,1600,0,1,1,3,2,1,4000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,27,3,27,1,0,0,2600,0,3,1,0,7,1,1400,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
2,4,44,6,288,2,0,1,2500,0,1,1,3,2,1,20000,Cars,Lease,German,Others,Car,no credit cards
0,2,43,36,6,2,0,0,3000,0,2,1,0,2,1,1400,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,29,360,72,2,0,1,2500,0,1,1,4,3,1,2500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,25,312,36,1,0,0,1500,0,1,1,1,4,1,1000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,37,18,18,2,0,0,10000,0,3,1,0,5,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,46,168,168,2,0,0,5000,0,1,1,2,4,1,100000,Cars,Owner,German,Self-employed pe,Car,no credit cards
0,2,49,192,288,2,0,1,3000,1,1,1,4,7,1,3000,"Radio, TV, Hifi",Owner,German,Others,Car,Cheque card
0,1,30,96,48,2,0,0,1500,1,3,1,0,5,1,1200,"Radio, TV, Hifi",,Italian,"Sea Vojage, Gast",Without Vehicle,Cheque card
1,3,40,144,39,2,0,1,2000,0,1,1,1,9,1,600,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,54,21,60,2,0,0,1500,0,2,1,0,2,1,900,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
0,2,49,192,288,2,0,1,2700,0,3,1,0,8,1,1900,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,2,29,3,3,2,0,0,3000,0,3,1,0,2,1,3000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,56,96,42,2,0,0,2100,0,1,1,2,6,1,5000,"Furniture,Carpet",Owner,German,Self-employed pe,Car,no credit cards
1,3,33,42,9,2,0,0,3300,0,3,1,0,4,1,15000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,41,0,21,2,0,0,1800,0,1,1,1,7,1,1300,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
2,4,47,66,108,2,0,0,2500,0,3,1,0,4,1,1900,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
2,4,34,30,27,2,0,1,3200,0,1,1,3,4,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,43,288,96,2,0,0,2500,0,1,1,3,2,1,8000,Cars,Lease,German,Others,Car,no credit cards
0,2,57,144,288,2,0,0,2300,0,1,1,3,8,1,20000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
2,4,34,84,168,2,0,1,4000,0,3,1,0,4,1,1000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
0,1,45,72,108,2,0,0,2600,0,2,1,1,4,1,6000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,26,6,6,2,0,1,0,1,1,1,3,2,1,1100,"Furniture,Carpet",Lease,Others,Self-employed pe,Car,Cheque card
1,3,25,48,6,2,0,1,2400,0,1,1,1,5,1,1000,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,2,36,30,36,2,0,0,2000,0,3,1,0,9,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
2,4,33,15,12,2,0,0,0,1,1,1,1,0,0,500,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card
1,3,26,12,15,2,0,0,1900,0,3,0,0,9,1,500,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
1,3,25,15,3,2,0,0,3300,0,3,1,0,5,1,2500,"Radio, TV, Hifi",Lease,German,Chemical Industr,Car,no credit cards
0,1,26,24,24,2,0,0,2300,0,1,1,1,2,1,1600,"Furniture,Carpet",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,38,168,18,2,0,0,1600,1,3,1,0,2,1,1100,"Radio, TV, Hifi",Lease,German,Chemical Industr,Car,Cheque card
0,1,24,24,24,2,0,1,1700,0,1,1,1,3,1,1600,"Furniture,Carpet",,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,29,12,15,1,0,0,1600,0,3,1,0,5,1,1100,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,30,108,21,1,0,0,1500,0,2,1,0,0,0,1200,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
2,3,34,6,21,2,0,0,1500,0,1,1,2,5,1,2000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,25,312,27,2,0,1,1800,0,1,1,3,3,1,600,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,53,15,9,1,0,0,1500,0,2,1,0,0,0,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,35,21,18,2,0,0,2700,0,3,1,0,5,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,1,25,0,12,2,0,0,2300,0,2,1,0,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,28,0,39,2,0,1,2800,0,2,1,1,4,1,3000,"Furniture,Carpet",Lease,German,Chemical Industr,Without Vehicle,no credit cards
0,2,32,9,54,2,0,0,1000,0,3,1,0,2,1,700,"Furniture,Carpet",Owner,German,Others,Without Vehicle,no credit cards
3,4,37,9,21,1,0,1,1500,0,2,1,1,3,1,700,"Radio, TV, Hifi",,German,"Sea Vojage, Gast",Without Vehicle,no credit cards
3,5,45,999,12,2,0,0,1000,0,3,0,0,5,1,500,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
0,1,23,168,72,2,0,0,2100,0,3,1,0,3,1,4000,Cars,Lease,German,Others,Car,no credit cards
1,2,31,66,60,2,0,0,1700,0,1,1,2,2,1,500,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
0,1,33,6,3,1,0,0,0,1,3,1,0,3,1,1500,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,Cheque card
3,5,36,42,18,2,0,1,1500,0,2,1,4,3,1,800,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,54,168,168,2,0,1,2500,0,1,1,2,2,1,20000,Cars,Lease,German,"Civil Service, M",Car,no credit cards
2,4,34,9,6,1,0,0,2000,0,3,1,0,7,1,10000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,24,9,9,1,0,0,2400,0,1,1,1,4,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,2,25,3,12,1,0,0,0,1,1,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card
2,4,42,9,27,2,0,0,1000,0,1,1,1,3,1,1200,"Dept. Store,Mail",Lease,German,Pensioner,Without Vehicle,no credit cards
0,1,55,66,192,2,0,0,1900,0,2,1,1,5,1,10000,Cars,Lease,German,Others,Car,no credit cards
2,3,36,3,3,2,0,1,1500,0,2,1,1,6,1,2500,Cars,Lease,Yugoslav,Others,Car,no credit cards
0,1,48,120,288,1,0,1,2900,0,2,1,0,2,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,23,3,12,2,0,1,1800,0,1,1,1,3,1,20000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,23,30,84,2,0,1,2500,0,1,1,2,2,1,100000,Cars,Lease,German,Others,Car,no credit cards
2,4,31,24,21,2,0,0,3300,0,3,1,0,8,1,700,Cars,Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards
0,1,23,9,33,2,0,1,1500,0,3,1,0,6,1,1000,Leisure,Lease,German,Others,Car,no credit cards
3,5,49,144,288,2,0,1,2500,0,3,1,0,5,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,27,18,18,2,0,0,3200,0,3,1,0,7,1,5000,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
0,1,26,6,45,2,0,1,3000,0,2,1,2,8,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,26,3,54,2,0,0,3000,0,1,1,2,5,1,800,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,26,96,12,2,0,0,1000,0,3,1,0,5,1,3000,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
1,3,47,0,84,1,0,0,4000,0,3,1,0,4,1,5000,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
2,4,32,0,54,2,0,1,2500,0,1,1,1,4,1,10000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
2,4,38,3,54,2,0,1,2500,1,1,1,4,5,1,15000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,2,42,6,192,2,0,0,2000,0,1,1,1,4,1,1100,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,3,45,9,120,2,0,0,2200,0,3,1,0,2,1,600,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
0,1,23,84,15,2,0,1,2000,0,2,1,2,2,1,1100,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,31,9,24,2,0,0,1000,0,1,1,3,2,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,Other credit car
2,4,24,42,15,2,0,1,2800,0,1,1,0,9,1,9000,Cars,Owner,German,Others,Car,no credit cards
1,3,49,168,168,2,0,0,0,1,3,1,0,6,1,4000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,1,26,9,3,1,0,0,2400,0,3,0,0,5,1,20000,Cars,Lease,Spanish/Portugue,Others,Car,no credit cards
0,1,26,6,6,2,0,0,1800,0,3,1,0,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,25,42,42,2,0,0,2600,0,3,1,0,5,1,2500,"Furniture,Carpet",Lease,Yugoslav,"Civil Service, M",Without Vehicle,no credit cards
2,3,46,3,288,2,0,0,1800,0,3,1,0,4,1,3000,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
1,3,32,3,168,2,0,1,3500,0,1,1,2,5,1,4000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,31,60,3,2,0,0,2200,0,3,1,0,2,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,36,144,240,2,0,0,1000,0,2,1,2,3,1,1300,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
1,3,31,108,66,1,0,0,2200,0,2,1,0,5,1,2500,Cars,Lease,Others,Others,Car,no credit cards
0,1,49,108,24,2,0,1,1800,0,2,1,1,0,0,1200,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
1,3,52,144,48,1,0,1,2100,0,1,1,1,4,1,8000,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
2,4,50,84,288,2,0,0,2800,0,3,1,0,5,1,7000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
